person blockN blockType trial flankerSide targetSide respG respC targOri saccStart targDisplayLat dotRemoveTimeStamp targOnTimeStamp targOffTimeStamp
2 18 2 5 outer left NaN NaN down NaN 0.170997 NaN 0.000000 0.000000
2 18 2 6 both left 1 right up NaN 0.170997 1.050279 1.248706 1.298719
2 18 2 7 none left 1 up up NaN 0.170997 1.149716 1.347963 1.398052
2 18 2 8 none right 1 down down NaN 0.170997 1.117065 1.315491 1.365479
2 18 2 9 both right 1 up right NaN 0.170997 1.049590 1.248034 1.298043
2 18 2 10 both left 1 left right NaN 0.170997 0.899553 1.097976 1.148029
2 18 2 11 outer left 1 up up NaN 0.170997 1.116121 1.314590 1.364597
2 18 2 12 none right 1 down right NaN 0.170997 1.215766 1.414221 1.464163
2 18 2 13 both right 1 left right NaN 0.170997 0.899556 1.097969 1.147962
2 18 2 14 both right 1 right down NaN 0.170997 1.116276 1.314607 1.364615
2 18 2 15 outer left NaN NaN down NaN 0.170997 1.216858 1.415273 1.465268
2 18 2 16 outer left 1 up up NaN 0.170997 0.916234 1.114676 1.164682
2 18 2 17 both right 1 down down NaN 0.170997 1.049439 1.247877 1.297870
2 18 2 18 inner left 1 up up NaN 0.170997 0.917010 1.115407 1.165366
2 18 2 19 outer left 1 right up NaN 0.170997 1.216063 1.414559 1.464508
2 18 2 20 outer left 1 left right NaN 0.170997 0.950482 1.148888 1.198823
2 18 2 21 none left 1 down up NaN 0.170997 1.149475 1.347918 1.397916
2 18 2 22 inner left 1 up up NaN 0.170997 1.199503 1.397967 1.447957
2 18 2 23 outer right 1 right up NaN 0.170997 0.999677 1.198034 1.248090
2 18 2 24 outer left 1 left left NaN 0.170997 0.966265 1.164619 1.214619
2 18 2 25 none right 1 right left NaN 0.170997 0.799398 0.997865 1.047847
2 18 2 26 inner right 1 down up NaN 0.170997 0.916282 1.114635 1.164690
2 18 2 27 none right 1 up up NaN 0.170997 0.764937 0.963296 1.013366
2 18 2 28 inner right 1 down down NaN 0.170997 1.082853 1.281244 1.331381
2 18 2 29 outer left 1 up up NaN 0.170997 0.816115 1.014495 1.064529
2 18 2 30 inner left NaN NaN up NaN 0.170997 1.016101 1.214578 1.264570
2 18 2 31 none left 1 left left NaN 0.170997 0.882767 1.081236 1.131187
2 18 2 32 none left 1 right right NaN 0.170997 0.833213 1.031587 1.081581
2 18 2 33 outer right 1 down up NaN 0.170997 1.082696 1.281083 1.331077
2 18 2 34 none right 1 up left NaN 0.170997 1.232913 1.431373 1.481306
2 18 2 35 inner right 1 up right NaN 0.170997 1.032824 1.231296 1.281374
2 18 2 36 none left 1 right left NaN 0.170997 0.866240 1.064714 1.114708
2 18 2 37 both right 1 left left NaN 0.170997 0.932845 1.131251 1.181256
2 18 2 38 inner right 1 down up NaN 0.170997 0.782802 0.981216 1.031146
2 18 2 39 both right 1 up left NaN 0.170997 0.966053 1.164598 1.214561
2 18 2 40 both left 1 down down NaN 0.170997 1.065957 1.264459 1.314386
2 19 1 1 both right NaN NaN down NaN 0.170997 NaN 0.000000 0.000000
2 19 1 2 inner left 1 down left 0.198448 0.170997 1.166077 1.364521 1.414520
2 19 1 3 inner left NaN NaN down NaN 0.098448 0.966887 1.082078 1.132022
2 19 1 4 inner right NaN NaN left NaN 0.098448 0.999588 1.114701 1.164628
2 19 1 5 both right 1 up left 0.182997 0.098448 1.066073 1.181242 1.231203
2 19 1 6 outer left 1 down left 0.232899 0.090723 1.082820 1.197877 1.247880
2 19 1 7 none left NaN NaN down NaN 0.098448 1.182813 1.297896 1.347907
2 19 1 8 outer left NaN NaN left NaN 0.098448 0.999463 1.114579 1.164551
2 19 1 9 outer left NaN NaN right NaN 0.098448 NaN 0.000000 0.000000
2 19 1 10 outer left NaN NaN down NaN 0.098448 NaN 0.000000 0.000000
2 19 1 11 both left 1 up down 0.599503 0.098448 1.066182 1.181205 1.231222
2 19 1 12 outer left 1 down up 0.266306 0.115673 1.149496 1.281362 1.331347
2 19 1 13 outer left 1 left down 0.215128 0.132899 0.899466 1.064550 1.114574
2 19 1 14 none left NaN NaN down NaN 0.124013 1.249543 1.398024 1.447964
2 19 1 15 inner left NaN NaN down NaN 0.124013 NaN 0.000000 0.000000
2 19 1 16 both left NaN NaN left NaN 0.124013 NaN 0.000000 0.000000
2 19 1 17 none right NaN NaN down NaN 0.124013 NaN 0.000000 0.000000
2 19 1 18 outer right NaN NaN right NaN 0.124013 0.832801 0.981150 1.031227
2 19 1 19 inner left NaN NaN left NaN 0.124013 NaN 0.000000 0.000000
2 19 1 20 both right 1 left down 0.516280 0.124013 0.866946 1.015369 1.065383
2 19 1 21 inner right NaN NaN down NaN 0.132899 NaN 0.000000 0.000000
2 19 1 22 outer left 1 right down 0.249489 0.132899 1.149529 1.298026 1.347915
2 19 1 23 both right 1 left up 0.166495 0.141194 1.166222 1.331293 1.381286
2 19 1 24 both left 1 right up 0.165163 0.132899 1.032893 1.198040 1.248044
2 19 1 25 none right 1 down up 0.349577 0.124013 1.099574 1.248041 1.297963
2 19 1 26 inner left 1 right down 0.349612 0.132899 0.916213 1.064617 1.114635
2 19 1 27 none left 1 up up 0.190386 0.141194 0.866274 1.031315 1.081350
2 19 1 28 none right 1 down left 0.198230 0.132899 0.900160 1.065282 1.115313
2 19 1 29 both right NaN NaN down NaN 0.124013 1.082881 1.231268 1.281285
2 19 1 30 none left NaN NaN down NaN 0.124013 1.132840 1.281240 1.331243
2 19 1 31 outer left NaN NaN up NaN 0.124013 1.212227 1.360568 1.410651
2 19 1 32 both left 1 up right 0.499565 0.124013 0.932950 1.081294 1.131304
2 19 1 33 inner right 1 down left 0.432937 0.132899 0.882990 1.048049 1.098033
2 19 1 34 none right NaN NaN up NaN 0.141194 0.999518 1.164616 1.214655
2 19 1 35 inner right NaN NaN down NaN 0.141194 0.782883 0.948026 0.997958
2 19 1 36 inner left NaN NaN up NaN 0.141194 1.211475 1.376633 1.426563
2 19 1 37 none right NaN NaN down NaN 0.141194 1.232890 1.398027 1.448034
2 19 1 38 both left NaN NaN left NaN 0.141194 1.116290 1.281355 1.331288
2 19 1 39 none left 0 left left 0.167720 0.141194 0.999521 1.164622 1.214565
2 19 1 40 outer left 1 up down 0.168363 0.132899 1.132888 1.281333 1.331253
2 20 2 1 inner left 1 down right NaN 0.124013 0.982790 1.131166 1.181164
2 20 2 2 none right NaN NaN right NaN 0.124013 NaN 0.000000 0.000000
2 20 2 3 none right NaN NaN down NaN 0.124013 NaN 0.000000 0.000000
2 20 2 4 none right 1 up left NaN 0.124013 0.932873 1.081145 1.131136
2 20 2 5 inner left 1 left down NaN 0.124013 0.816280 0.964758 1.014662
2 20 2 6 outer right 1 right up NaN 0.124013 1.032733 1.181144 1.231216
2 20 2 7 both left 1 down down NaN 0.124013 1.232899 1.381245 1.431301
2 20 2 8 inner right 1 right right NaN 0.124013 0.912018 1.060526 1.110455
2 20 2 9 outer right 1 left down NaN 0.124013 0.999554 1.148031 1.198054
2 20 2 10 none left 1 right down NaN 0.124013 0.882728 1.031101 1.081077
2 20 2 11 outer left 1 up up NaN 0.124013 1.149568 1.297985 1.348068
2 20 2 12 outer left NaN NaN up NaN 0.124013 NaN 0.000000 0.000000
2 20 2 13 outer left 1 down left NaN 0.124013 0.946109 1.094397 1.144467
2 20 2 14 outer left NaN NaN down NaN 0.124013 NaN 0.000000 0.000000
2 20 2 15 both right 1 right right NaN 0.124013 0.778452 0.926777 0.976759
2 20 2 16 none right 1 left right NaN 0.124013 1.199580 1.347979 1.397977
2 20 2 17 both right 1 down down NaN 0.124013 0.828544 0.977016 1.027009
2 20 2 18 none right 1 up right NaN 0.124013 1.166231 1.314647 1.364713
2 20 2 19 outer left 1 left left NaN 0.124013 0.816188 0.964507 1.014581
2 20 2 20 both right 1 up left NaN 0.124013 0.866257 1.014685 1.064666
2 20 2 21 inner right NaN NaN up NaN 0.124013 NaN 0.000000 0.000000
2 20 2 22 none right 1 down down NaN 0.124013 1.249441 1.397920 1.447870
2 20 2 23 outer left 1 right left NaN 0.124013 0.916200 1.064643 1.114631
2 20 2 24 inner right 1 up up NaN 0.124013 0.882824 1.031215 1.081223
2 20 2 25 none left NaN NaN down NaN 0.124013 NaN 0.000000 0.000000
2 20 2 26 inner left NaN NaN right NaN 0.124013 0.961977 1.110338 1.160348
2 20 2 27 outer left 1 up right NaN 0.124013 1.099602 1.247955 1.297975
2 20 2 28 inner right 1 down left NaN 0.124013 1.129713 1.278192 1.328128
2 20 2 29 inner right 1 up left NaN 0.124013 1.116082 1.264499 1.314500
2 20 2 30 both left NaN NaN up NaN 0.124013 NaN 0.000000 0.000000
2 20 2 31 none right 1 right up NaN 0.124013 1.166398 1.314873 1.364796
2 20 2 32 both right 1 up left NaN 0.124013 1.249564 1.397985 1.448009
2 20 2 33 both right 1 down down NaN 0.124013 0.782896 0.931280 0.981280
2 20 2 34 outer left 1 right up NaN 0.124013 1.249383 1.397827 1.447879
2 20 2 35 inner left NaN NaN down NaN 0.124013 NaN 0.000000 0.000000
2 20 2 36 inner right NaN NaN right NaN 0.124013 NaN 0.000000 0.000000
2 20 2 37 both left 1 down left NaN 0.124013 1.016217 1.164721 1.214761
2 20 2 38 none right 1 up up NaN 0.124013 0.766687 0.915097 0.965109
2 20 2 39 both right 1 up left NaN 0.124013 0.832931 0.981329 1.031320
2 20 2 40 both left 1 right right NaN 0.124013 0.979346 1.127769 1.177773
